team1_id,team1_score,team2_id,team2_score,num_ot,team1_seed,team2_seed,strongseed,weakseed,team1_region,team2_region,host_lat,host_long,team1_lat,team1_long,team2_lat,team2_long,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,Outcome
1281,83,1326,67,0,12,4,4,12,Z,Z,35.1107,-106.61,38.626527,-90.336949,39.998389,-83.009001,2,2,0,0,0,0,59,37,59,37,21,11,21,11,3,6,1,2,1,1,101,56,336,273,23,7,23,7,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,52.589,37.5536,67.5472,6.8306,49.9089,32.0624,70.1149,8.8997,27.3796,34.4478,58.5455,54.8431,0.0904,0.0744,70.7578,70.5889,112.716,112.3241,101.992,99.0919,66.3782,68.1862,111.3386,115.5508,96.5748,96.7318,1
1332,92,1448,87,0,2,7,2,7,X,X,38.5556,-121.4689,44.044515,-123.07398,36.135301,-80.279004,1,2,0,0,0,0,91,57,181,137,23,8,23,8,0,5,0,0,0,0,20,12,185,90,20,12,20,12,52.352,42.2096,77.0784,7.0243,46.4879,34.3013,67.9767,6.6009,34.8814,26.0274,57.085,45.2563,0.099,0.0927,52.8839,36.6412,73.8192,9.9499,49.32,34.4307,68.7764,6.5323,31.2798,34.2897,55.2448,53.2979,0.0879,0.1039,73.3053,72.3868,116.3415,116.6486,96.8665,95.8647,73.2075,71.5241,110.6312,115.7479,103.9414,100.3366,1
1163,77,1301,74,0,2,7,2,7,W,W,38.8951,-77.0367,41.808215,-72.249537,35.785111,-78.674517,9,14,7,7,1,1,375,149,623,286,24,6,24,6,0,1,0,0,0,0,108,84,171,110,22,10,22,10,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,51.4512,35.9638,75.5047,5.6648,49.5673,31.4126,73.6626,9.7625,40.4712,29.7402,63.2677,54.8185,0.1136,0.0984,71.8605,70.3456,106.1949,108.1906,93.6429,91.5948,69.9059,68.8094,108.3939,109.9085,96.7003,93.5746,1
1228,72,1166,60,0,4,12,4,12,X,X,41.8369,-87.6847,39.730827,-90.246256,41.265325,-95.947029,1,3,1,2,0,0,51,16,180,97,24,8,24,8,3,4,0,0,0,0,145,94,228,161,22,8,22,8,52.7419,36.7052,74.0139,11.1111,45.7053,34.0087,66.3158,8.1452,35.8178,35.2551,64.978,55.092,0.1049,0.0793,51.157,37.1567,73.037,10.6112,45.6706,38.8193,73.3229,5.9504,33.8436,32.1819,57.4794,54.4371,0.1174,0.1035,70.3965,70.701,109.6636,111.9148,96.4559,92.7977,68.1765,68.6093,109.6425,109.7891,98.2993,99.2335,1
1268,87,1458,57,0,1,8,1,8,W,W,38.8951,-77.0367,38.988607,-76.939704,43.073858,-89.405356,8,11,5,7,1,1,268,143,475,271,26,4,26,4,0,0,0,0,0,0,18,12,48,39,18,12,18,12,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,47.6054,35.7639,71.8354,5.1925,51.1191,34.7826,68.7251,9.1954,35.5556,32.1385,55.6188,51.1258,0.0912,0.1002,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,63.8016,64.6828,103.0291,107.4935,100.3758,95.4425,1
1328,78,1462,65,0,2,7,2,7,Z,Z,32.7767,-96.797,35.208152,-97.445692,39.149291,-84.477648,7,8,1,1,0,0,183,73,286,176,27,4,27,4,0,1,0,0,0,0,25,5,49,13,25,5,25,5,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,49.1942,35.6239,72.1019,10.6557,43.7407,30.6839,66.8687,8.7362,31.9284,28.7307,51.4801,51.9256,0.0986,0.0898,69.3604,68.4844,111.0435,110.4555,91.4413,88.5941,66.8298,68.0282,108.3514,109.1179,93.2482,92.009,1
1338,63,1143,50,0,3,6,3,6,Y,Y,40.4417,-80,40.444502,-79.954692,37.871519,-122.260401,0,1,0,0,0,0,59,34,136,95,27,5,27,5,2,5,1,2,0,0,117,69,301,202,22,8,22,8,54.7988,32.2581,60.4527,11.9175,44.6142,28.8217,69.5222,9.4427,34.5491,32.4213,63.5776,54.902,0.0991,0.0792,51.6746,31.4286,67.713,11.9891,46.1399,34.3701,66.6174,7.0973,32.1796,36.8693,58.3234,59.6708,0.1143,0.0729,66.5007,65.6775,107.3403,110.257,90.1442,91.6547,68.9445,68.0084,104.0471,108.4214,94.9897,93.0913,1
1356,77,1208,75,0,11,3,3,11,W,W,41.8369,-87.6847,37.71921,-89.217618,33.943487,-83.373847,0,0,0,0,0,0,77,46,77,46,26,7,26,7,1,15,0,4,0,1,47,44,450,226,21,9,21,9,49.9339,36.6057,61.9318,11.8257,42.047,35.9019,69.8824,6.7371,28.4161,28.3094,56.0451,47.7245,0.1036,0.0938,50.7961,32.2807,74.3066,9.4293,50.0414,31.0145,66.6058,9.022,30.1747,36.3349,56.9087,56.2882,0.1259,0.1055,70.9269,73.0735,107.0924,105.457,94.3099,94.6616,70.6786,70.9604,108.4477,114.569,100.5115,96.9263,1
1400,68,1280,64,0,6,3,3,6,X,X,32.7767,-96.797,30.28473,-97.737277,33.425002,-88.879658,3,9,0,1,0,0,88,42,290,176,20,11,20,11,0,0,0,0,0,0,78,49,78,49,26,7,26,7,48.2603,36.7647,68.6732,9.5342,47.3071,36.5559,65.3955,8.3119,25.9542,32.5147,54.373,52.13,0.0869,0.091,53.1117,34.8457,65.285,9.0375,47.0242,30.0985,68.7813,6.7185,28.0407,34.3147,60.0212,46.6042,0.1191,0.1114,70.7855,70.6207,109.8999,113.6185,102.7344,99.4373,70.0123,69.2387,104.5274,109.3856,94.7267,91.6294,1
1417,105,1153,101,2,8,1,1,8,Z,Z,40.4417,-80,34.068892,-118.443901,39.131159,-84.51428,5,5,4,4,0,0,133,58,133,58,19,11,19,11,10,11,4,4,1,1,330,100,427,146,30,3,30,3,50.6716,38.986,69.1834,8.1152,49.3892,33.2947,71.5548,6.1194,29.9163,42.9283,52.9933,55.6858,0.0784,0.0805,50.7363,36.2218,70.9178,10.2265,40.4942,29.5848,68.2848,6.2249,27.8609,28.4029,48.7073,44.8095,0.069,0.0657,69.505,68.5327,106.244,110.6811,102.9371,96.7451,68.4368,68.7152,112.2741,115.7842,86.3924,88.0357,1
1231,74,1181,73,0,5,1,1,5,Y,Y,38.0297,-84.4947,39.166383,-86.526904,36.00159,-78.94226,1,1,0,0,0,0,41,24,41,24,20,11,20,11,17,17,12,12,9,9,562,167,635,226,29,3,29,3,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,57.4329,36.2651,68.9845,7.2251,46.2916,30.2703,68.8693,7.4692,37.5736,26.1916,57.1821,49.5516,0.1297,0.0919,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,77.0734,75.1685,116.3726,118.5999,90.2544,87.7504,1
1245,78,1338,73,1,10,3,3,10,Y,Y,38.0297,-84.4947,41.146856,-81.342253,40.444502,-79.954692,0,0,0,0,0,0,27,5,27,5,27,5,27,5,0,1,0,0,0,0,59,34,136,95,27,5,27,5,50.7947,36.5812,73.1034,5.4849,46.1844,32.4717,68.9051,5.5978,28.7894,32.9782,48.4721,50.6394,0.0974,0.0717,54.7988,32.2581,60.4527,11.9175,44.6142,28.8217,69.5222,9.4427,34.5491,32.4213,63.5776,54.902,0.0991,0.0792,65.4145,66.1658,115.7547,113.6686,96.7084,96.201,66.5007,65.6775,107.3403,110.257,90.1442,91.6547,1
1281,82,1417,73,0,12,8,8,12,Z,Z,37.3382,-121.8863,38.626527,-90.336949,34.068892,-118.443901,2,2,0,0,0,0,59,37,59,37,21,11,21,11,5,5,4,4,0,0,133,58,133,58,19,11,19,11,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,50.6716,38.986,69.1834,8.1152,49.3892,33.2947,71.5548,6.1194,29.9163,42.9283,52.9933,55.6858,0.0784,0.0805,70.7578,70.5889,112.716,112.3241,101.992,99.0919,69.505,68.5327,106.244,110.6811,102.9371,96.7451,1
1328,88,1112,67,0,2,3,2,3,Z,Z,37.3382,-121.8863,35.208152,-97.445692,32.232071,-110.950769,7,8,1,1,0,0,183,73,286,176,27,4,27,4,17,22,8,10,4,5,467,144,656,239,22,9,22,9,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,50,37.6093,73.0769,7.2512,47.8576,34.7826,70.1258,8.4934,33.6275,31.9731,56.4706,54.8255,0.0835,0.0839,69.3604,68.4844,111.0435,110.4555,91.4413,88.5941,74.1462,72.8207,111.0077,117.3877,104.0411,96.9262,1
1163,71,1356,59,0,2,11,2,11,W,W,43.0469,-76.1444,41.808215,-72.249537,37.71921,-89.217618,9,14,7,7,1,1,375,149,623,286,24,6,24,6,0,0,0,0,0,0,77,46,77,46,26,7,26,7,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,49.9339,36.6057,61.9318,11.8257,42.047,35.9019,69.8824,6.7371,28.4161,28.3094,56.0451,47.7245,0.1036,0.0938,71.8605,70.3456,106.1949,108.1906,93.6429,91.5948,70.9269,73.0735,107.0924,105.457,94.3099,94.6616,1
1242,73,1228,69,0,1,4,1,4,X,X,43.0667,-89.4,38.957351,-95.24587,39.730827,-90.246256,12,12,7,7,2,2,384,92,384,92,29,3,29,3,1,3,1,2,0,0,51,16,180,97,24,8,24,8,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,52.7419,36.7052,74.0139,11.1111,45.7053,34.0087,66.3158,8.1452,35.8178,35.2551,64.978,55.092,0.1049,0.0793,79.0371,79.1217,114.5438,115.0406,94.4261,90.5399,70.3965,70.701,109.6636,111.9148,96.4559,92.7977,1
1268,78,1246,68,0,1,4,1,4,W,W,43.0469,-76.1444,38.988607,-76.939704,38.028081,-84.510698,8,11,5,7,1,1,268,143,475,271,26,4,26,4,4,8,3,6,1,1,130,42,254,104,20,9,20,9,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,50.9105,31.5089,67.6948,12.3344,45.1159,33.6538,67.9117,7.8385,34.8633,34.0611,51.1682,52.8477,0.1055,0.0987,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,70.2659,69.3445,105.2773,109.8256,94.9881,91.1143,1
1332,72,1400,70,0,2,6,2,6,X,X,43.0667,-89.4,44.044515,-123.07398,30.28473,-97.737277,1,2,0,0,0,0,91,57,181,137,23,8,23,8,3,9,0,1,0,0,88,42,290,176,20,11,20,11,52.352,42.2096,77.0784,7.0243,46.4879,34.3013,67.9767,6.6009,34.8814,26.0274,57.085,45.2563,0.099,0.0927,48.2603,36.7647,68.6732,9.5342,47.3071,36.5559,65.3955,8.3119,25.9542,32.5147,54.373,52.13,0.0869,0.091,73.3053,72.3868,116.3415,116.6486,96.8665,95.8647,70.7855,70.6207,109.8999,113.6185,102.7344,99.4373,1
1231,81,1245,69,0,5,10,5,10,Y,Y,38.0297,-84.4947,39.166383,-86.526904,41.146856,-81.342253,1,1,0,0,0,0,41,24,41,24,20,11,20,11,0,0,0,0,0,0,27,5,27,5,27,5,27,5,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,50.7947,36.5812,73.1034,5.4849,46.1844,32.4717,68.9051,5.5978,28.7894,32.9782,48.4721,50.6394,0.0974,0.0717,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,65.4145,66.1658,115.7547,113.6686,96.7084,96.201,1
1328,81,1281,75,0,2,12,2,12,Z,Z,37.3382,-121.8863,35.208152,-97.445692,38.626527,-90.336949,7,8,1,1,0,0,183,73,286,176,27,4,27,4,2,2,0,0,0,0,59,37,59,37,21,11,21,11,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,49.6829,39.0887,68.9704,9.7222,47.4747,36.414,66.8831,7.8224,37.0173,25.4588,52.2793,54.8999,0.1029,0.101,69.3604,68.4844,111.0435,110.4555,91.4413,88.5941,70.7578,70.5889,112.716,112.3241,101.992,99.0919,1
1242,104,1332,86,0,1,2,1,2,X,X,43.0667,-89.4,38.957351,-95.24587,44.044515,-123.07398,12,12,7,7,2,2,384,92,384,92,29,3,29,3,1,2,0,0,0,0,91,57,181,137,23,8,23,8,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,52.352,42.2096,77.0784,7.0243,46.4879,34.3013,67.9767,6.6009,34.8814,26.0274,57.085,45.2563,0.099,0.0927,79.0371,79.1217,114.5438,115.0406,94.4261,90.5399,73.3053,72.3868,116.3415,116.6486,96.8665,95.8647,1
1268,90,1163,82,0,1,2,1,2,W,W,43.0469,-76.1444,38.988607,-76.939704,41.808215,-72.249537,8,11,5,7,1,1,268,143,475,271,26,4,26,4,9,14,7,7,1,1,375,149,623,286,24,6,24,6,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,50.4627,39.3862,69.6315,15.6499,40.5836,32.3442,71.151,8.575,19.4334,30.8891,50.823,55.7831,0.1035,0.091,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,71.8605,70.3456,106.1949,108.1906,93.6429,91.5948,1
1231,73,1328,64,0,5,2,2,5,Y,Z,33.755,-84.39,39.166383,-86.526904,35.208152,-97.445692,1,1,0,0,0,0,41,24,41,24,20,11,20,11,7,8,1,1,0,0,183,73,286,176,27,4,27,4,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,48.2265,35.0148,76.676,9.6264,44.8994,29.9296,68.5611,8.1518,29.5484,28.9796,51.1375,55.4717,0.1293,0.0824,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,69.3604,68.4844,111.0435,110.4555,91.4413,88.5941,1
1268,97,1242,88,0,1,1,1,1,W,X,33.755,-84.39,38.988607,-76.939704,38.957351,-95.24587,8,11,5,7,1,1,268,143,475,271,26,4,26,4,12,12,7,7,2,2,384,92,384,92,29,3,29,3,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,52.5627,41.0959,71.9128,12.2449,41.8677,36.4754,68.1621,9.1058,21.791,31.1622,61.3288,52.5424,0.1159,0.1094,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,79.0371,79.1217,114.5438,115.0406,94.4261,90.5399,1
1268,64,1231,52,0,1,5,1,5,W,Y,33.755,-84.39,38.988607,-76.939704,39.166383,-86.526904,8,11,5,7,1,1,268,143,475,271,26,4,26,4,1,1,0,0,0,0,41,24,41,24,20,11,20,11,51.9185,37.4138,72.5616,13.6106,43.6673,31.6597,68.118,7.6739,25.8007,31.1198,65.928,53.1522,0.1118,0.0941,48.3696,40,69.4561,12.5086,42.8866,35.5839,66.4013,10.0155,33.0213,27.359,58.4949,48.2295,0.1045,0.1075,75.2758,75.418,113.1674,116.2551,94.3706,91.5424,65.7442,66.5739,105.3974,109.6136,94.4987,89.9224,1
1421,92,1411,84,1,16,16,16,16,X,X,39.7594,-84.1917,35.616618,-82.565259,29.722468,-95.361961,0,0,0,0,0,0,101,100,130,151,14,16,14,16,1,1,0,0,0,0,28,29,28,29,17,12,17,12,46.2687,35.6643,75.969,7.4519,50.2404,36.8259,66.6667,10.3648,32.171,34.2119,52.4934,56.6975,0.099,0.1212,51.0097,32.5901,61.3975,5.7412,48.4147,33.4746,63.7288,6.9359,33.856,37.76,57.1984,52.9925,0.0895,0.1098,69.4728,68.9391,100.7461,101.4705,110.5521,114.058,70.8057,69.3045,102.1859,97.6467,99.9739,107.6051,1
1112,80,1436,51,0,1,16,1,16,Z,Z,40.75,-111.8833,32.232071,-110.950769,44.479262,-73.198128,18,23,9,11,4,5,494,148,683,243,25,3,25,3,0,0,0,0,0,0,217,259,263,317,21,11,21,11,50.8186,35.3488,70.9138,9.5506,44.6629,32.1101,64.2857,5.7299,30.5542,31.4726,58.4789,58.6288,0.1113,0.0817,48.0231,33.7634,65.9722,8.7512,47.0993,32.8173,67.5906,9.3081,27.6951,38.8455,57.1622,59.0449,0.1052,0.1087,76.2091,74.5977,110.9747,114.4555,91.655,90.2006,65.3659,65.6467,103.2591,100.0785,95.86,98.1904,1
1113,84,1272,71,0,10,7,7,10,Z,Z,35.4822,-97.535,33.421922,-111.940011,35.115864,-89.993508,0,2,0,0,0,0,79,71,165,152,19,11,19,11,0,5,0,3,0,1,71,30,264,101,23,6,23,6,52.2054,31.9797,67.1216,10.6109,49.3569,34.1365,68.7692,9.0383,22.1722,28.5878,56.6038,56.1224,0.0757,0.0835,48.1234,34.4262,65.4015,12.7517,44.3792,32.4176,64.8475,8.0067,33.7203,31.4154,62.6429,57.2238,0.1018,0.1027,69.5948,68.5383,108.2894,111.0911,98.4126,96.319,70.4773,69.8502,105.2705,110.2239,92.9011,93.0835,1
1141,79,1166,73,0,11,6,6,11,Z,Z,40.75,-111.8833,43.610947,-84.776729,41.265325,-95.947029,0,0,0,0,0,0,74,93,74,93,24,6,24,6,4,5,0,0,0,0,175,99,258,166,29,4,29,4,56.0842,38.4191,76.3329,8.7693,48.7841,37.0115,71.0448,7.9597,33.2315,24.2746,57.9075,45.6865,0.0993,0.1185,55.7403,38.961,69.3215,10.9286,46.6429,34.238,70.1389,6.8092,35.4294,25.4923,58.7269,51.4076,0.1193,0.0939,72.5315,72.9304,109.179,109.0285,100.8597,98.7009,69.1548,70.1399,113.9826,110.1662,92.9163,95.1464,1
1143,76,1301,74,1,8,9,8,9,W,W,35.4822,-97.535,37.871519,-122.260401,35.785111,-78.674517,3,6,1,2,0,0,139,78,323,211,21,8,21,8,1,2,0,0,0,0,127,97,190,123,18,12,18,12,50.3882,37.3585,68.0532,7.526,48.8754,33.8415,68.1818,6.4441,29.1529,36.2031,57.6151,63.1512,0.0934,0.0819,52.8125,35.6322,76.9716,8.8652,48.8475,33.7736,72.3824,9.0625,42.029,31.9662,60.3974,53.9726,0.114,0.1107,69.7273,67.4744,105.2679,108.3908,98.6577,95.5636,66.994,66.2676,107.5849,110.1397,101.0999,98.2094,1
1163,58,1140,53,0,5,12,5,12,X,X,47.6589,-117.425,41.808215,-72.249537,40.250851,-111.649281,10,15,8,8,1,1,399,159,647,296,21,9,21,9,1,1,0,0,0,0,108,77,108,77,23,8,23,8,49.5804,38.5827,67.663,16.6667,40.7631,31.4199,73.1322,8.9735,24.6962,30.705,52.0747,54.3452,0.0792,0.1028,49.0265,40.2672,73.9073,7.2566,44.4248,32.2896,70.0394,6.8142,31.6808,31.1395,55.9477,51.2744,0.1048,0.0816,73.2656,72.5331,108.4406,110.588,97.1758,93.6982,65.9103,66.791,109.592,108.6906,95.8892,93.3903,1
1181,67,1161,57,0,3,14,3,14,Z,Z,40.75,-111.8833,36.00159,-78.94226,40.574759,-105.08083,18,18,13,13,9,9,588,174,661,233,24,6,24,6,0,0,0,0,0,0,46,44,46,44,19,13,19,13,49.8854,36.3095,71.2375,12.544,46.5116,33.7553,70.0422,10.2368,33.9223,25.0396,49.3868,48.7805,0.1176,0.085,54.0905,36.0335,70.4,10.2665,48.6677,34.3936,69.3295,7.9428,22.1398,28.2743,58.3951,50.6297,0.0774,0.1314,73.1563,72.423,111.4246,115.3631,95.8249,94.2976,68.4065,68.4037,107.6463,110.18,106.2933,104.269,1
1211,74,1153,69,0,9,8,8,9,Z,Z,40.75,-111.8833,47.668144,-117.403062,39.131159,-84.51428,3,3,2,2,0,0,104,28,104,28,23,8,23,8,11,12,4,4,1,1,348,112,445,158,17,11,17,11,51.5728,37.6378,72.3844,9.3173,44.4177,36.9048,69.1935,6.2086,34.4547,35.0548,60.3248,57.1785,0.0937,0.0976,39.8305,34.3805,69.0049,12.0192,42.5962,34.8178,66.893,7.3729,32.6868,32.2034,53.5232,56.0976,0.0773,0.0614,69.4013,68.9616,109.4651,110.2921,97.0167,96.978,67.2879,68.0049,100.9467,103.4997,92.8334,90.9919,1
1228,65,1443,60,0,4,13,4,13,Z,Z,39.791,-86.148,39.730827,-90.246256,36.985718,-86.455898,2,4,2,3,0,0,77,23,206,104,24,6,24,6,2,2,0,0,0,0,100,53,100,53,24,8,24,8,54.1054,36.6352,72.471,8.9286,41.5179,30.9179,70.8397,7.2602,35.4713,35.6692,66.9383,53.7291,0.1046,0.0838,51.3926,36.5385,66.1169,8.8803,48.5714,29.8387,69.637,7.4573,37.7865,27.694,54.9451,49.8069,0.1021,0.089,68.0542,69.3946,110.9676,112.7263,90.3016,90.3251,68.5155,69.1952,106.211,106.6789,95.8704,95.463,1
1242,64,1429,61,0,2,15,2,15,Z,Z,35.4822,-97.535,38.957351,-95.24587,41.740748,-111.81391,13,13,8,8,3,3,413,100,413,100,25,7,25,7,2,3,0,0,0,0,118,41,336,179,24,8,24,8,53.479,33.3333,65.2174,11.4733,42.1773,36.5964,69.4794,9.0282,22.8825,30.2093,54.7187,48.0899,0.1325,0.0937,49.3095,33.3333,72.1232,5.7331,48.3083,34.0509,69.3654,5.4427,23.6352,32.4444,58.5831,50.8721,0.0831,0.0831,74.1075,73.7257,109.8827,111.7339,89.5496,88.2407,60.8456,62.7924,107.502,105.0306,97.9372,99.8051,1
1266,72,1221,68,0,3,14,3,14,Y,Y,36.1667,-86.7833,43.038765,-87.928122,41.699982,-86.253668,1,1,0,0,0,0,79,40,79,40,23,5,23,5,2,4,0,1,0,0,76,45,220,169,26,4,26,4,51.2839,39.7638,77.0751,9.1051,45.9144,33.2344,69.1824,6.2362,27.1513,34.4053,59.1565,55.2826,0.0882,0.0949,49.7368,35.8916,70.1649,12.4406,44.1595,33.4755,66.7286,7.3684,27.9848,30.8147,63.4986,58.3601,0.1197,0.0988,67.6317,67.3605,115.1444,116.5789,99.1207,97.0902,65.5961,66.5939,105.8153,104.4775,88.3665,94.291,1
1281,72,1356,71,0,6,11,6,11,Y,Y,36.1667,-86.7833,38.626527,-90.336949,37.71921,-89.217618,3,3,1,1,0,0,83,48,83,48,21,10,21,10,1,1,1,1,0,0,103,53,103,53,24,6,24,6,49.0476,36.0515,66.1667,10.4121,44.0347,33.2779,67.5896,7.619,35.6815,30.2923,51.954,54.1409,0.0815,0.0996,50.2297,38.664,69.9834,8.0201,46.3659,40.6383,68.7898,5.6662,27.4444,28.1944,50.6494,51.0724,0.1151,0.0747,68.3161,67.0266,104.9753,110.0055,97.4233,94.1936,67.9139,68.5071,109.01,109.4424,99.468,98.7394,1
1323,70,1454,69,0,5,12,5,12,Z,Z,39.791,-86.148,41.616717,-86.289848,43.076848,-87.880488,2,4,0,0,0,0,64,30,163,82,22,9,22,9,0,0,0,0,0,0,40,20,40,20,24,7,24,7,48.0303,38.5034,76.0582,11.5809,42.7696,36.6609,68.7279,11.4394,35.7664,26.254,60.8506,56.8606,0.1005,0.094,53.6673,35.5982,68.9189,9.5279,47.5536,35.3728,70.3343,9.9284,37.7159,30.9834,62.7824,53.8566,0.1242,0.108,71.6639,70.9801,110.2751,116.4151,98.0471,99.2866,71.3421,73.0545,108.0923,107.3201,97.8826,95.5737,1
1328,71,1354,54,0,1,16,1,16,W,W,35.4822,-97.535,35.208152,-97.445692,33.497439,-80.851185,8,9,2,2,1,1,211,80,314,183,24,6,24,6,4,4,0,0,0,0,276,199,276,199,20,10,20,10,47.3312,39.185,69.2063,9.262,44.4277,32.0513,66.8293,7.0644,33.3682,26.0579,56.5064,47.8378,0.1073,0.0847,50.3333,33.2645,69.9488,7.8345,45.6866,34.4037,65.3491,8.0833,28.7411,36.5363,41.3072,50.8065,0.1095,0.1335,64.4719,64.2353,108.6353,110.159,92.3056,89.4483,72.6708,73.3571,100.1483,96.288,97.6678,103.9392,1
1390,77,1360,69,0,4,13,4,13,X,X,47.6589,-117.425,37.431746,-122.182212,32.77142,-117.188721,10,10,3,3,1,1,361,165,515,242,23,8,23,8,0,0,0,0,0,0,144,110,167,141,18,11,18,11,48.5513,35.6481,67.7515,8.9518,45.4476,30.5691,71.131,5.6382,33.6623,31.9979,56.6392,48.2097,0.0779,0.0947,50.9161,37.8585,66.3199,8.0134,46.995,35.5072,68.3426,10.0289,33.5256,31.5429,64.1873,52.0422,0.0728,0.1069,68.4665,67.1391,105.0137,108.5081,97.5709,94.8152,72.3027,72.1541,102.5277,103.9853,98.2164,95.8017,1
1409,84,1173,71,0,13,4,4,13,Y,Y,47.6589,-117.425,36.151887,-95.945175,39.73686,-84.173662,1,1,0,0,0,0,49,16,49,16,22,9,22,9,1,2,0,0,0,0,155,115,256,190,24,5,24,5,51.0441,36.7797,73.021,11.9819,43.8583,30.832,68.0578,6.8832,31.333,31.5979,55.6442,49.6757,0.1063,0.0984,50.8458,35.861,71.386,7.4897,44.9383,37.2671,71.7017,8.2587,38.6447,28.4452,61.2466,49.5868,0.0816,0.0898,69.0454,68.7832,105.9083,105.1844,93.8703,95.343,64.5862,65.6414,112.31,116.4746,102.0266,101.0134,1
1458,81,1451,74,0,5,12,5,12,Y,Y,47.6589,-117.425,43.073858,-89.405356,41.19258,-111.94484,1,1,0,0,0,0,41,20,71,47,22,7,22,7,0,0,0,0,0,0,77,40,131,93,26,5,26,5,51.4655,35.7016,73.1826,7.3211,47.005,33.4038,71.9512,7.2414,32.6756,28.2388,53.0075,48.9627,0.1092,0.0741,53.1369,33.3333,73.1579,1.7257,51.4986,34.608,68.4825,8.6502,34.414,32.2044,56.9314,52.2727,0.0988,0.0785,63.2974,63.1091,111.7649,111.3487,92.6488,92.1835,67.5272,67.3712,110.2562,109.3373,99.8039,100.9898,1
