TeamName,Season,TeamID,FirstD1Season,LastD1Season,Seed,rank,team,conference,adj_em,luck,luck_rank,sos_adj_em,sos_adj_em_rank,sos_adj_o,sos_adj_o_rank,sos_adj_d,sos_adj_d_rank,nc_sos_adj_em,nc_sos_adj_em_rank,ncaa_seed
San Diego St,2015,1361,1985,2019,X08,31,San Diego St.,MWC,15.95,0.026,118,3.63,85,106.1,86,102.5,96,3.5,57,8
San Diego St,2018,1361,1985,2019,Z11,50,San Diego St.,MWC,14.09,-0.032,265,3.46,86,107.2,80,103.8,96,-0.8,177,11
Santa Barbara,2002,1364,1985,2019,Z14,77,UC Santa Barbara,BW,8.87,-0.058,284,0.45,146,103.3,173,102.9,135,3.37,82,14
Santa Barbara,2010,1364,1985,2019,Y15,153,UC Santa Barbara,BW,2.11,0.125,3,-1,182,102.8,170,103.8,202,3.46,77,15
Santa Barbara,2011,1364,1985,2019,Y15,132,UC Santa Barbara,BW,3.15,0.002,174,0.29,149,104.1,126,103.9,175,6.12,33,15
Seton Hall,2004,1371,1985,2019,W08,27,Seton Hall,BE,17.35,-0.004,178,7.85,29,107.2,36,99.4,23,-1.14,193,8
Seton Hall,2006,1371,1985,2019,Z10,86,Seton Hall,BE,9.06,0.086,17,6.93,47,106,58,99.1,40,-1.81,206,10
Seton Hall,2016,1371,1985,2019,X06,29,Seton Hall,BE,18.27,0.016,132,8.55,41,108.5,61,100,14,-2.92,247,6
Seton Hall,2017,1371,1985,2019,Z09,51,Seton Hall,BE,13.63,0.058,43,9.65,31,110.2,29,100.6,37,-2.11,218,9
Seton Hall,2018,1371,1985,2019,X08,26,Seton Hall,BE,18.04,-0.028,260,10.12,21,110.5,27,100.4,24,0,157,8
Siena,2002,1373,1985,2019,W16b,174,Siena,MAAC,-1.21,-0.07,296,-4.14,237,100.3,245,104.4,200,-0.42,167,16
Siena,2008,1373,1985,2019,X13,93,Siena,MAAC,7.99,0.036,87,-1.41,186,104.1,144,105.5,232,3.69,65,13
Siena,2009,1373,1985,2019,Y09,67,Siena,MAAC,11.93,0.031,90,0.91,138,102.4,188,101.5,109,7.27,29,9
Siena,2010,1373,1985,2019,X13,59,Siena,MAAC,13.86,0.027,99,-0.51,170,100.9,228,101.4,108,3.22,80,13
South Alabama,2006,1375,1985,2019,Y14,84,South Alabama,SB,9.28,0.056,47,-2.51,207,100.8,243,103.3,162,-3.47,246,14
South Alabama,2008,1375,1985,2019,W10,65,South Alabama,SB,11.8,-0.002,174,-2.07,194,103.1,182,105.2,219,0.9,121,10
South Carolina,2004,1376,1985,2019,Y10,39,South Carolina,SEC,15.02,0,172,6.15,54,105.8,82,99.6,28,-8.05,302,10
South Carolina,2017,1376,1985,2019,W07,24,South Carolina,SEC,20.8,-0.005,197,10.63,24,110.2,31,99.5,17,1.93,96,7
South Florida,2012,1378,1985,2019,X12b,48,South Florida,BE,13.13,0.04,72,8.17,23,107.2,26,99,20,1.27,116,12
Southern Miss,2012,1379,1985,2019,W09,68,Southern Miss,CUSA,10.83,0.041,68,4.41,69,104.7,90,100.3,51,2.32,90,9
Southern Univ,2006,1380,1985,2019,W16,197,Southern,SWAC,-3.4,0.081,19,-7.68,301,96.6,323,104.3,196,13.07,5,16
Southern Univ,2013,1380,1985,2019,Z16,162,Southern,SWAC,0.5,-0.031,257,-11.47,347,95.2,347,106.7,331,4.12,58,16
Southern Univ,2016,1380,1985,2019,Z16b,229,Southern,SWAC,-5.75,0.04,83,-8.52,332,99.1,340,107.6,273,3.49,70,16
St Bonaventure,2012,1382,1985,2019,W14,60,St. Bonaventure,A10,11.78,-0.024,235,3.83,83,104.9,83,101.1,84,0.1,150,14
St Bonaventure,2018,1382,1985,2019,W11a,68,St. Bonaventure,A10,11.21,0.078,21,2.8,94,107,86,104.2,111,1.17,127,11
St John's,2002,1385,1985,2019,W09,76,St. John's,BE,9.06,0.089,11,6.4,59,106.7,61,100.3,57,-0.79,182,9
St John's,2011,1385,1985,2019,Y06,41,St. John's,BE,15.87,0.047,62,10.98,10,110,10,99,18,1.69,104,6
St John's,2015,1385,1985,2019,X09,50,St. John's,BE,13.7,0.05,65,8.72,24,109,20,100.3,36,-1.5,204,9
St Joseph's PA,2003,1386,1985,2019,W07,17,Saint Joseph's,A10,20.75,-0.049,279,4.61,88,105,74,100.4,94,5.8,43,7
St Joseph's PA,2004,1386,1985,2019,Y01,3,Saint Joseph's,A10,27.66,0.06,42,6.99,40,107.1,38,100.1,43,8.86,10,1
St Joseph's PA,2008,1386,1985,2019,W11,45,Saint Joseph's,A10,14.32,-0.069,318,5.81,73,106.9,63,101.1,78,1.34,114,11
St Joseph's PA,2014,1386,1985,2019,W10,55,Saint Joseph's,A10,12.93,0.079,25,6.18,64,107.5,85,101.3,45,0.17,156,10
St Joseph's PA,2016,1386,1985,2019,Z08,43,Saint Joseph's,A10,15.37,0.03,95,4.66,80,107,85,102.3,82,1.97,109,8
St Louis,2012,1387,1985,2019,Z09,14,Saint Louis,A10,21.2,-0.056,301,4.36,71,105,76,100.6,69,-2.55,231,9
St Louis,2013,1387,1985,2019,Y04,19,Saint Louis,A10,20.01,0,179,3.91,97,104.5,101,100.6,91,-3.98,273,4
St Louis,2014,1387,1985,2019,Y05,35,Saint Louis,A10,15.72,0.04,88,5.04,85,107.2,96,102.2,75,-1.5,206,5
St Mary's CA,2005,1388,1985,2019,X10,78,Saint Mary's,WCC,9.41,0.08,20,3.04,110,105.2,98,102.2,120,-0.59,175,10
St Mary's CA,2008,1388,1985,2019,Y10,42,Saint Mary's,WCC,14.66,0.03,96,0.11,151,103.4,174,103.3,153,2.34,88,10
St Mary's CA,2010,1388,1985,2019,X10,29,Saint Mary's,WCC,18.59,0.038,82,2.72,115,105.4,81,102.7,166,1.18,123,10
St Mary's CA,2012,1388,1985,2019,X07,34,Saint Mary's,WCC,15.48,0.036,78,0.17,150,104.1,116,103.9,192,-2.17,217,7
St Mary's CA,2013,1388,1985,2019,Y11b,21,Saint Mary's,WCC,19.33,0.023,122,3.18,109,104.9,92,101.7,117,-0.49,172,11
St Mary's CA,2017,1388,1985,2019,X07,15,Saint Mary's,WCC,23.67,0.03,99,0.41,127,104.3,163,103.9,117,-4.13,277,7
St Peter's,2011,1389,1985,2019,Z14,137,Saint Peter's,MAAC,2.73,0.073,26,0.88,134,103.2,166,102.3,105,4.62,49,14
Stanford,2002,1390,1985,2019,X08,15,Stanford,P10,20.32,-0.02,205,10.33,13,110.4,5,100.1,48,2.1,108,8
Stanford,2003,1390,1985,2019,X04,39,Stanford,P10,14.57,0.066,35,7.26,53,106.2,47,98.9,65,3.76,66,4
Stanford,2004,1390,1985,2019,X01,12,Stanford,P10,22.52,0.051,56,3.76,99,105.9,78,102.2,117,-1.79,209,1
Stanford,2005,1390,1985,2019,Y08,69,Stanford,P10,10.63,0.049,61,8.47,27,107.5,25,99.1,24,4.14,67,8
Stanford,2007,1390,1985,2019,X11,66,Stanford,P10,12.37,0.028,112,9.5,23,109.2,29,99.7,15,-0.33,159,11
Stanford,2008,1390,1985,2019,Y03,12,Stanford,P10,22.75,0.04,78,9.32,22,109.1,11,99.7,37,-6.32,306,3
Stanford,2014,1390,1985,2019,X10,34,Stanford,P12,16.06,0.016,144,9.42,14,110.2,17,100.7,25,2.34,97,10
Stony Brook,2016,1392,2000,2019,W13,94,Stony Brook,AE,8.13,0.049,63,-5.6,280,103.3,232,108.9,329,4.38,49,13
Syracuse,2003,1393,1985,2019,W03,8,Syracuse,BE,23.28,0.083,16,10.32,10,106.6,34,96.3,4,-3.63,242,3
Syracuse,2004,1393,1985,2019,X05,30,Syracuse,BE,16.34,0.086,19,7.88,27,107.4,34,99.6,27,-4.61,261,5
Syracuse,2005,1393,1985,2019,Y04,16,Syracuse,BE,20.98,0.002,155,6.29,60,106.8,47,100.5,69,-4.57,275,4
Syracuse,2006,1393,1985,2019,W05,50,Syracuse,BE,13.15,0.077,24,8.71,22,107.5,28,98.8,29,-3.79,251,5
Syracuse,2009,1393,1985,2019,X03,16,Syracuse,BE,22.21,0.024,106,11.46,4,108.4,21,97,1,0.77,133,3
Syracuse,2010,1393,1985,2019,Z01,3,Syracuse,BE,27.62,-0.008,191,8.62,36,108.5,10,99.8,67,-2.96,246,1
Syracuse,2011,1393,1985,2019,W03,13,Syracuse,BE,22.49,0.032,99,9.03,23,108.3,24,99.3,23,-2.31,215,3
Syracuse,2012,1393,1985,2019,W01,5,Syracuse,BE,26.04,0.06,37,7.98,27,107,29,99,19,-2.11,216,1
Syracuse,2013,1393,1985,2019,W04,9,Syracuse,BE,24.83,-0.004,188,9.46,11,106.8,20,97.4,9,-4.44,282,4
Syracuse,2014,1393,1985,2019,X03,18,Syracuse,ACC,21.62,0.016,141,7.23,55,109.4,33,102.2,74,-1.01,189,3
Syracuse,2016,1393,1985,2019,X10,27,Syracuse,ACC,18.57,-0.027,249,10.21,18,110.9,12,100.7,33,-0.82,180,10
Syracuse,2018,1393,1985,2019,X11b,41,Syracuse,ACC,14.82,0.021,119,9.81,27,111.3,9,101.5,58,-0.2,163,11
TAM C. Christi,2007,1394,2003,2019,Y15,91,Texas A&M Corpus Chris,Slnd,7.76,0.057,45,-5.12,248,100.8,278,105.9,208,2.12,97,15
TCU,2018,1395,1985,2019,X06,24,TCU,B12,18.47,-0.067,322,9.67,29,110.7,24,101,43,-0.82,178,6
TX Southern,2003,1411,1985,2019,X16a,260,Texas Southern,SWAC,-10.45,0.037,75,-12.97,321,94.4,322,107.4,314,-8.09,308,16
TX Southern,2014,1411,1985,2019,Y16b,259,Texas Southern,SWAC,-7.49,-0.004,196,-11.11,349,97.6,350,108.8,300,2.72,85,16
TX Southern,2015,1411,1985,2019,Z15,213,Texas Southern,SWAC,-3.84,0.128,1,-6.74,323,100,333,106.8,263,15.16,2,15
TX Southern,2017,1411,1985,2019,Z16,212,Texas Southern,SWAC,-4.04,0.125,2,-8.49,330,100.2,327,108.7,331,12.68,3,16
TX Southern,2018,1411,1985,2019,Z16b,243,Texas Southern,SWAC,-6.65,-0.01,206,-6.3,304,101,318,107.3,271,17.2,1,16
Temple,2008,1396,1985,2019,Y12,57,Temple,A10,12.37,-0.018,213,6.08,70,107.4,53,101.3,85,3.73,64,12
Temple,2009,1396,1985,2019,X11,50,Temple,A10,14.38,-0.005,173,6.68,54,106.9,49,100.3,68,7.22,32,11
Temple,2010,1396,1985,2019,W05,21,Temple,A10,20.12,0.076,26,6.07,67,106.4,57,100.3,86,5.68,49,5
Temple,2011,1396,1985,2019,X07,34,Temple,A10,16.84,0.014,144,4.04,79,105.5,82,101.5,82,5.83,38,7
Temple,2012,1396,1985,2019,X05,39,Temple,A10,14.49,0.055,47,6.1,45,106.5,40,100.4,59,6.2,27,5
Temple,2013,1396,1985,2019,W09,59,Temple,A10,12.67,0.038,87,5.48,72,105.7,58,100.2,82,0.82,130,9
Temple,2016,1396,1985,2019,Y10,86,Temple,Amer,8.82,0.095,17,6.33,67,107.8,69,101.5,61,3.7,63,10
Tennessee,2006,1397,1985,2019,Z02,17,Tennessee,SEC,19.44,0.012,140,9.44,13,108,20,98.5,20,-0.74,171,2
Tennessee,2007,1397,1985,2019,X05,31,Tennessee,SEC,18.29,0.035,88,10.57,7,110.3,9,99.8,17,1.81,105,5
Tennessee,2008,1397,1985,2019,W02,13,Tennessee,SEC,22.17,0.11,4,9.58,13,109.4,4,99.8,41,7.64,24,2
Tennessee,2009,1397,1985,2019,W09,32,Tennessee,SEC,16.48,-0.032,261,9.4,31,107.9,31,98.5,21,9.15,21,9
Tennessee,2010,1397,1985,2019,Y06,30,Tennessee,SEC,18.5,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,6
Tennessee,2011,1397,1985,2019,X09,62,Tennessee,SEC,12.41,-0.013,214,9.07,22,108.6,19,99.6,28,6.45,27,9
Tennessee,2014,1397,1985,2019,Y11b,10,Tennessee,SEC,23.69,-0.099,341,8.12,36,108.9,46,100.8,29,1.46,115,11
Tennessee,2018,1397,1985,2019,Y03,13,Tennessee,SEC,22.27,0.019,125,11.01,11,111.2,13,100.2,18,7.1,20,3
Texas,2002,1400,1985,2019,X06,27,Texas,B12,17.69,-0.021,208,10.18,15,109.3,14,99.1,23,5.3,50,6
Texas,2003,1400,1985,2019,X01,7,Texas,B12,23.49,-0.009,188,10.36,9,107.1,16,96.8,7,2.16,104,1
Texas,2004,1400,1985,2019,W03,17,Texas,B12,21.54,0.038,72,9.27,14,109.1,11,99.8,35,0.8,143,3
Texas,2005,1400,1985,2019,X08,28,Texas,B12,17.01,-0.051,279,6.62,50,107,38,100.4,65,-2.46,228,8
Texas,2006,1400,1985,2019,W02,3,Texas,B12,25.79,0.039,73,7.79,35,106.1,55,98.3,14,-0.02,158,2
Texas,2007,1400,1985,2019,W04,25,Texas,B12,19.24,-0.008,197,7.56,51,108.1,53,100.6,47,-2,205,4
Texas,2008,1400,1985,2019,Y02,9,Texas,B12,25.09,0.044,67,10.37,6,108.4,29,98,3,0.04,146,2
Texas,2009,1400,1985,2019,W07,22,Texas,B12,19.65,-0.048,288,10.16,17,109.2,8,99,36,2.01,108,7
Texas,2010,1400,1985,2019,W08,19,Texas,B12,20.75,-0.014,209,9.01,27,107.2,35,98.2,18,-1.32,195,8
Texas,2011,1400,1985,2019,X04,5,Texas,B12,25.93,-0.058,307,7.61,35,107.5,34,99.9,37,0.6,143,4
Texas,2012,1400,1985,2019,W11,32,Texas,B12,15.9,-0.065,311,8.45,14,107.8,11,99.4,27,-1.52,198,11
Texas,2014,1400,1985,2019,Y07,41,Texas,B12,14.52,0.092,14,9.61,10,110.9,4,101.3,46,-1.74,213,7
Texas,2015,1400,1985,2019,Y11,24,Texas,B12,18.94,-0.079,329,9.52,20,108.3,33,98.8,8,-2.47,234,11
Texas,2016,1400,1985,2019,Z06,39,Texas,B12,16.19,0.022,118,12.54,4,111.5,7,99,5,5.55,31,6
Texas,2018,1400,1985,2019,Y10,36,Texas,B12,15.43,-0.03,263,11.77,3,111.4,8,99.6,5,2.05,99,10
Texas A&M,2006,1401,1985,2019,W12,31,Texas A&M,B12,15.9,-0.008,188,4.22,86,104.8,94,100.6,85,-12.2,331,12
Texas A&M,2007,1401,1985,2019,X03,7,Texas A&M,B12,26.97,-0.047,281,5.38,78,106.7,87,101.4,67,-5.98,297,3
Texas A&M,2008,1401,1985,2019,Z09,21,Texas A&M,B12,19.93,0.004,159,8.28,37,107.4,51,99.1,20,-5.13,291,9
Texas A&M,2009,1401,1985,2019,Z09,45,Texas A&M,B12,15.01,0.053,48,7.85,48,107.1,48,99.3,45,-4.3,261,9
Texas A&M,2010,1401,1985,2019,X05,16,Texas A&M,B12,21.33,-0.005,182,11.51,5,109.4,3,97.9,16,0.15,141,5
Texas A&M,2011,1401,1985,2019,Z07,49,Texas A&M,B12,14.62,0.05,57,5.43,67,105.9,72,100.5,62,-7.5,323,7
Texas A&M,2016,1401,1985,2019,Z03,18,Texas A&M,SEC,21.26,0.006,162,8.48,42,109.6,36,101.1,50,3.15,76,3
Texas A&M,2018,1401,1985,2019,Z07,29,Texas A&M,SEC,16.96,0.014,140,11.69,4,111.8,2,100.1,15,5.12,37,7
Texas Tech,2002,1403,1985,2019,W06,31,Texas Tech,B12,17.24,0.061,36,6.69,55,107.1,50,100.4,61,-0.13,159,6
Texas Tech,2004,1403,1985,2019,Y08,28,Texas Tech,B12,17.11,0.01,143,8.29,24,108.4,15,100.1,47,2.29,97,8
Texas Tech,2005,1403,1985,2019,W06,32,Texas Tech,B12,15.47,0.037,81,8.93,20,108.8,5,99.9,51,-3.94,256,6
Texas Tech,2007,1403,1985,2019,W10,71,Texas Tech,B12,10.98,0.056,47,7.79,46,108.3,48,100.5,45,2.29,94,10
Texas Tech,2016,1403,1985,2019,X08,54,Texas Tech,B12,13.78,0.028,101,10.66,15,110.4,22,99.7,8,0.62,151,8
Texas Tech,2018,1403,1985,2019,W03,11,Texas Tech,B12,22.59,-0.007,195,10.31,19,110.7,23,100.4,25,-5.24,309,3
Troy,2003,1407,1994,2019,X14,99,Troy St.,ASun,6.15,0.105,9,-5.2,253,99.3,250,104.5,248,-2.77,222,14
Troy,2017,1407,1994,2019,W15,137,Troy,SB,2.04,-0.023,246,-2.86,219,102.4,263,105.3,161,-6.78,334,15
Tulsa,2002,1409,1985,2019,W12,41,Tulsa,WAC,15.59,0.001,169,2.03,122,103.9,150,101.9,100,-1.44,202,12
Tulsa,2003,1409,1985,2019,Y13,51,Tulsa,WAC,13.04,-0.061,291,1.05,139,102.7,154,101.7,125,4.16,62,13
Tulsa,2014,1409,1985,2019,X13,82,Tulsa,CUSA,8.93,-0.023,234,0.57,136,104.9,154,104.3,124,2.81,82,13
Tulsa,2016,1409,1985,2019,W11b,65,Tulsa,Amer,11.5,-0.003,181,5.54,76,107,84,101.4,60,1.46,127,11
UAB,2004,1412,1985,2019,Z09,46,UAB,CUSA,13.63,0.019,120,5.34,75,105.8,83,100.4,62,1.6,122,9
UAB,2005,1412,1985,2019,X11,51,UAB,CUSA,12.51,-0.001,161,4.75,82,105.5,90,100.7,80,1.33,120,11
UAB,2006,1412,1985,2019,Z09,56,UAB,CUSA,12.65,0.058,45,1.51,129,101.8,215,100.3,77,0.98,127,9
UAB,2011,1412,1985,2019,W12b,65,UAB,CUSA,11.64,0.025,118,2.16,103,104.3,121,102.1,98,-2.02,210,12
UAB,2015,1412,1985,2019,X14,135,UAB,CUSA,3.06,0.025,119,0.29,136,103.9,163,103.6,121,3.4,61,14
UC Davis,2017,1413,2005,2019,Y16b,218,UC Davis,BW,-4.41,0.131,1,-5.31,288,100.8,313,106.1,215,-0.94,181,16
UC Irvine,2015,1414,1985,2019,W13,91,UC Irvine,BW,7.09,-0.022,231,0.9,127,104.7,123,103.8,128,2.29,90,13
UCF,2004,1416,1985,2019,Y14,98,UCF,ASun,5.91,0.087,18,-5.87,255,101.4,234,107.2,306,-3.79,246,14
UCF,2005,1416,1985,2019,Z15,192,UCF,ASun,-2.56,0.067,34,-8.61,304,99,280,107.7,325,-4.62,276,15
UCLA,2002,1417,1985,2019,Z08,35,UCLA,P10,16.34,0.048,62,12,6,110.3,6,98.3,10,8.58,20,8
UCLA,2005,1417,1985,2019,W11,68,UCLA,P10,10.74,0.036,87,6.73,48,106.7,49,100,54,-0.43,173,11
UCLA,2006,1417,1985,2019,X02,7,UCLA,P10,23.4,0.02,115,8.3,27,107.4,31,99.1,37,1.6,116,2
UCLA,2007,1417,1985,2019,Z02,6,UCLA,P10,27.15,0.019,132,11.08,4,111,3,99.9,20,5.93,39,2
UCLA,2008,1417,1985,2019,Z01,4,UCLA,P10,29.94,0.047,62,10.03,9,109.3,6,99.3,24,-1.63,196,1
UCLA,2009,1417,1985,2019,W06,12,UCLA,P10,23.93,-0.03,251,8.42,39,107.6,39,99.1,40,-3.43,243,6
UCLA,2011,1417,1985,2019,Y07,52,UCLA,P10,13.57,0.033,95,6.92,46,107.3,38,100.4,56,0.26,153,7
UCLA,2013,1417,1985,2019,X06,46,UCLA,P12,14.53,0.068,32,8.06,22,105.9,44,97.9,16,0.43,139,6
UCLA,2014,1417,1985,2019,X04,14,UCLA,P12,22.53,-0.019,224,7.63,43,109.1,39,101.5,58,-3.26,262,4
UCLA,2015,1417,1985,2019,X11,40,UCLA,P12,14.65,0.032,100,8.4,27,107.9,49,99.5,18,2.63,82,11
UCLA,2017,1417,1985,2019,Z03,16,UCLA,P12,23.63,0.021,132,5.17,74,108,67,102.8,89,-4.66,291,3
UCLA,2018,1417,1985,2019,W11b,56,UCLA,P12,13.52,-0.027,257,6.42,63,108.1,72,101.7,60,2.93,81,11
ULL,2004,1418,1985,2019,X14,67,Louisiana Lafayette,SB,10.23,0.006,154,0.84,141,103.8,150,103,141,10.92,6,14
ULL,2005,1418,1985,2019,W13,74,Louisiana Lafayette,SB,9.91,0.037,83,2.67,114,104.8,115,102.2,122,9.12,17,13
ULL,2014,1418,1985,2019,Z14,113,Louisiana Lafayette,SB,5.19,0.038,91,-0.57,161,105,150,105.6,181,4.65,55,14
UMBC,2008,1420,1987,2019,X15,127,UMBC,AE,3.86,0.057,46,-4.31,241,100.7,274,105,207,2.68,79,15
UMBC,2018,1420,1987,2019,Y16,166,UMBC,AE,0.5,0.125,2,-4.38,269,102.7,267,107.1,259,-3.55,277,16
UNC Asheville,2003,1421,1987,2019,X16b,283,UNC Asheville,BSth,-12.35,0.119,5,-6.45,272,98.3,272,104.7,263,11.61,11,16
UNC Asheville,2011,1421,1987,2019,Y16b,150,UNC Asheville,BSth,1.91,-0.011,207,-3.97,252,101.1,254,105.1,237,7.07,22,16
UNC Asheville,2012,1421,1987,2019,W16,114,UNC Asheville,BSth,5.5,-0.001,173,-4.12,261,101.8,221,105.9,303,7.91,16,16
UNC Asheville,2016,1421,1987,2019,Y15,131,UNC Asheville,BSth,3.44,-0.008,197,-4.12,248,103.4,222,107.5,264,2.64,89,15
UNC Greensboro,2018,1422,1992,2019,Z13,82,UNC Greensboro,SC,9.22,-0.024,244,-4.57,280,103.7,210,108.2,315,-3.46,272,13
UNC Wilmington,2002,1423,1985,2019,Y13,65,UNC Wilmington,CAA,11.32,-0.003,173,0.83,141,103.4,168,102.6,120,4.57,65,13
UNC Wilmington,2003,1423,1985,2019,X11,37,UNC Wilmington,CAA,14.62,-0.031,248,-2.47,209,99.3,252,101.7,127,-0.81,173,11
UNC Wilmington,2006,1423,1985,2019,W09,42,UNC Wilmington,CAA,14.77,-0.006,183,1.59,126,103.6,145,102,131,0.11,153,9
UNC Wilmington,2016,1423,1985,2019,Z13,83,UNC Wilmington,CAA,9.21,0.033,93,0.85,132,105.7,115,104.9,151,-3.9,271,13
UNC Wilmington,2017,1423,1985,2019,W12,59,UNC Wilmington,CAA,12.46,0.039,76,0.4,128,105.1,123,104.7,139,2.17,87,12
UNLV,2007,1424,1985,2019,Y07,41,UNLV,MWC,16.83,0.098,14,5.61,75,109.1,32,103.5,123,2.29,93,7
UNLV,2008,1424,1985,2019,X08,48,UNLV,MWC,13.71,0.081,21,3.1,108,104.3,131,101.2,81,-0.86,171,8
UNLV,2010,1424,1985,2019,Y08,41,UNLV,MWC,16.56,-0.013,205,4.08,91,104.8,104,100.7,93,0.67,135,8
UNLV,2011,1424,1985,2019,Z08,29,UNLV,MWC,17.75,0.003,170,5.99,58,106.2,66,100.2,52,1.85,98,8
UNLV,2012,1424,1985,2019,Y06,37,UNLV,MWC,14.97,0.006,158,3.54,91,104.5,100,100.9,80,-0.24,164,6
UNLV,2013,1424,1985,2019,W05,38,UNLV,MWC,16.07,-0.015,226,6.23,59,106.1,37,99.9,70,-0.28,162,5
USC,2002,1425,1985,2019,Y04,12,USC,P10,20.67,-0.051,275,9.31,21,109.4,10,100.1,50,1.9,113,4
USC,2007,1425,1985,2019,W05,39,USC,P10,16.86,0.016,143,8.26,39,108.3,51,100,23,-6.62,307,5
USC,2008,1425,1985,2019,X06,28,USC,P10,18.67,-0.005,184,11.18,3,109.7,2,98.5,8,0.4,134,6
USC,2009,1425,1985,2019,Y10,27,USC,P10,18.26,-0.032,260,10.81,9,110.5,2,99.7,51,0.74,134,10
USC,2011,1425,1985,2019,Z11a,57,USC,P10,13.29,-0.05,294,7.56,36,107.8,29,100.2,53,2.66,81,11
USC,2016,1425,1985,2019,W08,49,USC,P12,14.25,-0.028,251,7.61,53,108.7,57,101.1,46,-1.65,211,8
USC,2017,1425,1985,2019,W11b,53,USC,P12,13.45,0.079,16,5.49,71,108.8,54,103.3,106,-3.37,255,11
UT Arlington,2008,1426,1985,2019,Y16,180,UT Arlington,Slnd,-2.31,0.045,64,-4.81,253,99.5,304,104.3,182,-5.9,301,16
UT San Antonio,2004,1427,1985,2019,X16,248,UTSA,Slnd,-7.69,0.103,8,-7.71,276,99.1,267,106.8,295,-5.14,268,16
UT San Antonio,2011,1427,1985,2019,W16b,227,UTSA,Slnd,-5.32,0.085,19,-5.71,294,100.3,286,106.1,292,-1.85,206,16
UTEP,2004,1431,1985,2019,X13,41,UTEP,WAC,14.69,0.046,61,4.31,92,104.2,133,99.9,38,-6.38,284,13
UTEP,2005,1431,1985,2019,Y11,58,UTEP,WAC,11.62,0.015,125,-0.68,169,102.2,190,102.9,150,-5.3,290,11
UTEP,2010,1431,1985,2019,Z12,42,UTEP,CUSA,16.53,0.024,104,2.62,120,104.1,129,101.5,112,-4.26,270,12
Utah,2002,1428,1985,2019,Y12,45,Utah,MWC,14.08,0.01,140,5.38,73,106.4,74,101,75,1.57,123,12
Utah,2003,1428,1985,2019,Y09,44,Utah,MWC,14.04,0.069,32,5.23,76,106.8,27,101.6,120,1.55,117,9
Utah,2004,1428,1985,2019,Z11,45,Utah,MWC,14.13,0.064,36,4.45,87,106.8,50,102.3,121,-0.97,188,11
Utah,2005,1428,1985,2019,Y06,20,Utah,MWC,20.33,0.032,95,3.6,101,105.9,78,102.3,133,-4.04,259,6
Utah,2009,1428,1985,2019,Y05,28,Utah,MWC,17.8,0.013,136,7.29,53,107.9,33,100.6,75,6.96,34,5
Utah,2015,1428,1985,2019,X05,8,Utah,P12,27.24,-0.054,301,8.19,33,108.8,26,100.6,44,0.6,138,5
Utah,2016,1428,1985,2019,X03,33,Utah,P12,16.79,0.112,9,9.79,21,109.8,33,100,12,1.9,114,3
Utah St,2003,1429,1985,2019,Z15,88,Utah St.,BW,7.41,0.003,159,-2,193,101.1,198,103.1,188,-0.07,155,15
Utah St,2005,1429,1985,2019,X14,21,Utah St.,BW,19.62,-0.094,320,-2.48,201,101.3,213,103.8,200,-4.48,272,14
Utah St,2006,1429,1985,2019,Z12,69,Utah St.,WAC,10.86,0.026,101,1.59,127,102.8,177,101.2,99,-2.41,222,12
Utah St,2009,1429,1985,2019,Z11,44,Utah St.,WAC,15.12,0.046,58,-0.47,169,103.2,151,103.6,192,-2.77,225,11
Utah St,2010,1429,1985,2019,X12,23,Utah St.,WAC,19.9,-0.026,244,1.81,136,105,91,103.2,181,0.16,140,12
Utah St,2011,1429,1985,2019,Y12,22,Utah St.,WAC,19.32,0.033,93,-0.29,160,103.8,142,104.1,186,-2.4,217,12
VA Commonwealth,2004,1433,1985,2019,Y13,81,VCU,CAA,9.09,0.076,25,-0.29,163,102.3,208,102.6,135,0.29,156,13
VA Commonwealth,2007,1433,1985,2019,Z11,52,VCU,CAA,14.55,0.002,174,0.2,150,104.2,162,104,143,0.25,149,11
VA Commonwealth,2009,1433,1985,2019,W11,54,VCU,CAA,13.62,-0.073,320,0.23,156,102.9,166,102.7,157,3.46,78,11
VA Commonwealth,2011,1433,1985,2019,Z11b,53,VCU,CAA,13.49,0.021,128,4.79,70,105.8,74,101,75,2.26,89,11
VA Commonwealth,2012,1433,1985,2019,Y12,46,VCU,CAA,13.45,0.024,109,0.53,143,101.9,213,101.4,105,1.9,99,12
VA Commonwealth,2013,1433,1985,2019,X05,18,VCU,A10,20.28,0.002,171,5.09,76,105.8,56,100.7,97,-0.22,161,5
VA Commonwealth,2014,1433,1985,2019,X05,25,VCU,A10,19.8,-0.058,308,5.45,77,107.4,88,102,66,1.33,118,5
VA Commonwealth,2015,1433,1985,2019,Z07,30,VCU,A10,16.27,0.043,75,6.65,57,107.9,50,101.2,63,8.77,12,7
VA Commonwealth,2016,1433,1985,2019,Z10,31,VCU,A10,17.07,-0.07,326,3.82,87,107.3,76,103.5,111,0.95,142,10
VA Commonwealth,2017,1433,1985,2019,X10,48,VCU,A10,14.07,0.026,113,3.65,81,105.8,93,102.2,73,0.91,128,10
Valparaiso,2002,1434,1985,2019,W13,47,Valparaiso,MCon,13.63,-0.032,239,-1.66,195,103.2,183,104.8,216,2.06,110,13
